"No.","Time","Source","Destination","Protocol","Length","Info"
"1384","5.289277","192.168.79.132","192.168.79.131","TCP","60","2888  >  80 [SYN] Seq=0 Win=512 Len=0"
"1385","5.291681","192.168.79.132","192.168.79.131","TCP","60","2889  >  80 [SYN] Seq=0 Win=512 Len=0"
"1386","5.292000","192.168.79.132","192.168.79.131","TCP","60","2890  >  80 [SYN] Seq=0 Win=512 Len=0"
"1387","5.293784","192.168.79.132","192.168.79.131","TCP","60","2891  >  80 [SYN] Seq=0 Win=512 Len=0"
"1388","5.295277","192.168.79.132","192.168.79.131","TCP","60","2892  >  80 [SYN] Seq=0 Win=512 Len=0"
"1389","5.296742","192.168.79.132","192.168.79.131","TCP","60","2893  >  80 [SYN] Seq=0 Win=512 Len=0"
"1390","5.298377","192.168.79.132","192.168.79.131","TCP","60","2894  >  80 [SYN] Seq=0 Win=512 Len=0"
"1391","5.300052","192.168.79.132","192.168.79.131","TCP","60","2895  >  80 [SYN] Seq=0 Win=512 Len=0"
"1392","5.301750","192.168.79.132","192.168.79.131","TCP","60","2896  >  80 [SYN] Seq=0 Win=512 Len=0"
"1393","5.302939","192.168.79.132","192.168.79.131","TCP","60","2897  >  80 [SYN] Seq=0 Win=512 Len=0"
"1394","5.304685","192.168.79.132","192.168.79.131","TCP","60","2898  >  80 [SYN] Seq=0 Win=512 Len=0"
"1395","5.306633","192.168.79.132","192.168.79.131","TCP","60","2899  >  80 [SYN] Seq=0 Win=512 Len=0"
"1396","5.307480","192.168.79.132","192.168.79.131","TCP","60","2900  >  80 [SYN] Seq=0 Win=512 Len=0"
"1397","5.309527","192.168.79.132","192.168.79.131","TCP","60","2901  >  80 [SYN] Seq=0 Win=512 Len=0"
"1398","5.311177","192.168.79.132","192.168.79.131","TCP","60","2902  >  80 [SYN] Seq=0 Win=512 Len=0"
"1399","5.312730","192.168.79.132","192.168.79.131","TCP","60","2903  >  80 [SYN] Seq=0 Win=512 Len=0"
"1400","5.314482","192.168.79.132","192.168.79.131","TCP","60","2904  >  80 [SYN] Seq=0 Win=512 Len=0"
"1401","5.316029","192.168.79.132","192.168.79.131","TCP","60","2905  >  80 [SYN] Seq=0 Win=512 Len=0"
"1402","5.317803","192.168.79.132","192.168.79.131","TCP","60","2906  >  80 [SYN] Seq=0 Win=512 Len=0"
"1403","5.319237","192.168.79.132","192.168.79.131","TCP","60","2907  >  80 [SYN] Seq=0 Win=512 Len=0"
"1404","5.320592","192.168.79.132","192.168.79.131","TCP","60","2908  >  80 [SYN] Seq=0 Win=512 Len=0"
"1405","5.322415","192.168.79.132","192.168.79.131","TCP","60","2909  >  80 [SYN] Seq=0 Win=512 Len=0"
"1406","5.323213","192.168.79.132","192.168.79.131","TCP","60","2910  >  80 [SYN] Seq=0 Win=512 Len=0"
"1407","5.324749","192.168.79.132","192.168.79.131","TCP","60","2911  >  80 [SYN] Seq=0 Win=512 Len=0"
"1408","5.326178","192.168.79.132","192.168.79.131","TCP","60","2912  >  80 [SYN] Seq=0 Win=512 Len=0"
"1409","5.327942","192.168.79.132","192.168.79.131","TCP","60","2913  >  80 [SYN] Seq=0 Win=512 Len=0"
"1410","5.329849","192.168.79.132","192.168.79.131","TCP","60","2914  >  80 [SYN] Seq=0 Win=512 Len=0"
"1411","5.331278","192.168.79.132","192.168.79.131","TCP","60","2915  >  80 [SYN] Seq=0 Win=512 Len=0"
"1412","5.333038","192.168.79.132","192.168.79.131","TCP","60","2916  >  80 [SYN] Seq=0 Win=512 Len=0"
"1413","5.334463","192.168.79.132","192.168.79.131","TCP","60","2917  >  80 [SYN] Seq=0 Win=512 Len=0"
"1414","5.335963","192.168.79.132","192.168.79.131","TCP","60","2918  >  80 [SYN] Seq=0 Win=512 Len=0"
"1415","5.337377","192.168.79.132","192.168.79.131","TCP","60","2919  >  80 [SYN] Seq=0 Win=512 Len=0"
"1416","5.338635","192.168.79.132","192.168.79.131","TCP","60","2920  >  80 [SYN] Seq=0 Win=512 Len=0"
"1417","5.340297","192.168.79.132","192.168.79.131","TCP","60","2921  >  80 [SYN] Seq=0 Win=512 Len=0"
"1418","5.341877","192.168.79.132","192.168.79.131","TCP","60","2922  >  80 [SYN] Seq=0 Win=512 Len=0"
"1419","5.343332","192.168.79.132","192.168.79.131","TCP","60","2923  >  80 [SYN] Seq=0 Win=512 Len=0"
"1420","5.344725","192.168.79.132","192.168.79.131","TCP","60","2924  >  80 [SYN] Seq=0 Win=512 Len=0"
"1421","5.346265","192.168.79.132","192.168.79.131","TCP","60","2925  >  80 [SYN] Seq=0 Win=512 Len=0"
"1422","5.347680","192.168.79.132","192.168.79.131","TCP","60","2926  >  80 [SYN] Seq=0 Win=512 Len=0"
"1423","5.349057","192.168.79.132","192.168.79.131","TCP","60","2927  >  80 [SYN] Seq=0 Win=512 Len=0"
"1424","5.350554","192.168.79.132","192.168.79.131","TCP","60","2928  >  80 [SYN] Seq=0 Win=512 Len=0"
"1425","5.352352","192.168.79.132","192.168.79.131","TCP","60","2929  >  80 [SYN] Seq=0 Win=512 Len=0"
"1426","5.353265","192.168.79.132","192.168.79.131","TCP","60","2930  >  80 [SYN] Seq=0 Win=512 Len=0"
"1427","5.354252","192.168.79.132","192.168.79.131","TCP","60","2931  >  80 [SYN] Seq=0 Win=512 Len=0"
"1428","5.356427","192.168.79.132","192.168.79.131","TCP","60","2932  >  80 [SYN] Seq=0 Win=512 Len=0"
"1429","5.356757","192.168.79.132","192.168.79.131","TCP","60","2933  >  80 [SYN] Seq=0 Win=512 Len=0"
"1430","5.358251","192.168.79.132","192.168.79.131","TCP","60","2934  >  80 [SYN] Seq=0 Win=512 Len=0"
"1431","5.359509","192.168.79.132","192.168.79.131","TCP","60","2935  >  80 [SYN] Seq=0 Win=512 Len=0"
"1432","5.360775","192.168.79.132","192.168.79.131","TCP","60","2936  >  80 [SYN] Seq=0 Win=512 Len=0"
"1433","5.362376","192.168.79.132","192.168.79.131","TCP","60","2937  >  80 [SYN] Seq=0 Win=512 Len=0"
"1434","5.364044","192.168.79.132","192.168.79.131","TCP","60","2938  >  80 [SYN] Seq=0 Win=512 Len=0"
"1435","5.365678","192.168.79.132","192.168.79.131","TCP","60","2939  >  80 [SYN] Seq=0 Win=512 Len=0"
"1436","5.367494","192.168.79.132","192.168.79.131","TCP","60","2940  >  80 [SYN] Seq=0 Win=512 Len=0"
"1437","5.370982","192.168.79.132","192.168.79.131","TCP","60","2941  >  80 [SYN] Seq=0 Win=512 Len=0"
"1438","5.370982","192.168.79.132","192.168.79.131","TCP","60","2942  >  80 [SYN] Seq=0 Win=512 Len=0"
"1439","5.371729","192.168.79.132","192.168.79.131","TCP","60","2943  >  80 [SYN] Seq=0 Win=512 Len=0"
"1440","5.373457","192.168.79.132","192.168.79.131","TCP","60","2944  >  80 [SYN] Seq=0 Win=512 Len=0"
"1441","5.374932","192.168.79.132","192.168.79.131","TCP","60","2945  >  80 [SYN] Seq=0 Win=512 Len=0"
"1442","5.376588","192.168.79.132","192.168.79.131","TCP","60","2946  >  80 [SYN] Seq=0 Win=512 Len=0"
"1443","5.378046","192.168.79.132","192.168.79.131","TCP","60","2947  >  80 [SYN] Seq=0 Win=512 Len=0"
"1444","5.380014","192.168.79.132","192.168.79.131","TCP","60","2948  >  80 [SYN] Seq=0 Win=512 Len=0"
"1445","5.381736","192.168.79.132","192.168.79.131","TCP","60","2949  >  80 [SYN] Seq=0 Win=512 Len=0"
"1446","5.383412","192.168.79.132","192.168.79.131","TCP","60","2950  >  80 [SYN] Seq=0 Win=512 Len=0"
"1447","5.386563","192.168.79.132","192.168.79.131","TCP","60","2951  >  80 [SYN] Seq=0 Win=512 Len=0"
"1448","5.386563","192.168.79.132","192.168.79.131","TCP","60","2952  >  80 [SYN] Seq=0 Win=512 Len=0"
"1449","5.386563","192.168.79.132","192.168.79.131","TCP","60","2953  >  80 [SYN] Seq=0 Win=512 Len=0"
"1450","5.388265","192.168.79.132","192.168.79.131","TCP","60","2954  >  80 [SYN] Seq=0 Win=512 Len=0"
"1451","5.389865","192.168.79.132","192.168.79.131","TCP","60","2955  >  80 [SYN] Seq=0 Win=512 Len=0"
"1452","5.391075","192.168.79.132","192.168.79.131","TCP","60","2956  >  80 [SYN] Seq=0 Win=512 Len=0"
"1453","5.392423","192.168.79.132","192.168.79.131","TCP","60","2957  >  80 [SYN] Seq=0 Win=512 Len=0"
"1454","5.393873","192.168.79.132","192.168.79.131","TCP","60","2958  >  80 [SYN] Seq=0 Win=512 Len=0"
"1455","5.395146","192.168.79.132","192.168.79.131","TCP","60","2959  >  80 [SYN] Seq=0 Win=512 Len=0"
"1456","5.396563","192.168.79.132","192.168.79.131","TCP","60","2960  >  80 [SYN] Seq=0 Win=512 Len=0"
"1457","5.397934","192.168.79.132","192.168.79.131","TCP","60","2961  >  80 [SYN] Seq=0 Win=512 Len=0"
"1458","5.399198","192.168.79.132","192.168.79.131","TCP","60","2962  >  80 [SYN] Seq=0 Win=512 Len=0"
"1459","5.400473","192.168.79.132","192.168.79.131","TCP","60","2963  >  80 [SYN] Seq=0 Win=512 Len=0"
"1460","5.402001","192.168.79.132","192.168.79.131","TCP","60","2964  >  80 [SYN] Seq=0 Win=512 Len=0"
"1461","5.403259","192.168.79.132","192.168.79.131","TCP","60","2965  >  80 [SYN] Seq=0 Win=512 Len=0"
"1462","5.404548","192.168.79.132","192.168.79.131","TCP","60","2966  >  80 [SYN] Seq=0 Win=512 Len=0"
"1463","5.405926","192.168.79.132","192.168.79.131","TCP","60","2967  >  80 [SYN] Seq=0 Win=512 Len=0"
"1464","5.407236","192.168.79.132","192.168.79.131","TCP","60","2968  >  80 [SYN] Seq=0 Win=512 Len=0"
"1465","5.408556","192.168.79.132","192.168.79.131","TCP","60","2969  >  80 [SYN] Seq=0 Win=512 Len=0"
"1466","5.409866","192.168.79.132","192.168.79.131","TCP","60","2970  >  80 [SYN] Seq=0 Win=512 Len=0"
"1467","5.411191","192.168.79.132","192.168.79.131","TCP","60","2971  >  80 [SYN] Seq=0 Win=512 Len=0"
"1468","5.412576","192.168.79.132","192.168.79.131","TCP","60","2972  >  80 [SYN] Seq=0 Win=512 Len=0"
"1469","5.413768","192.168.79.132","192.168.79.131","TCP","60","2973  >  80 [SYN] Seq=0 Win=512 Len=0"
"1470","5.415554","192.168.79.132","192.168.79.131","TCP","60","2974  >  80 [SYN] Seq=0 Win=512 Len=0"
"1471","5.416301","192.168.79.132","192.168.79.131","TCP","60","2975  >  80 [SYN] Seq=0 Win=512 Len=0"
"1472","5.417603","192.168.79.132","192.168.79.131","TCP","60","2976  >  80 [SYN] Seq=0 Win=512 Len=0"
"1473","5.418980","192.168.79.132","192.168.79.131","TCP","60","2977  >  80 [SYN] Seq=0 Win=512 Len=0"
"1474","5.420149","192.168.79.132","192.168.79.131","TCP","60","2978  >  80 [SYN] Seq=0 Win=512 Len=0"
"1475","5.421451","192.168.79.132","192.168.79.131","TCP","60","2979  >  80 [SYN] Seq=0 Win=512 Len=0"
"1476","5.422668","192.168.79.132","192.168.79.131","TCP","60","2980  >  80 [SYN] Seq=0 Win=512 Len=0"
"1477","5.423942","192.168.79.132","192.168.79.131","TCP","60","2981  >  80 [SYN] Seq=0 Win=512 Len=0"
"1478","5.425208","192.168.79.132","192.168.79.131","TCP","60","2982  >  80 [SYN] Seq=0 Win=512 Len=0"
"1479","5.426550","192.168.79.132","192.168.79.131","TCP","60","2983  >  80 [SYN] Seq=0 Win=512 Len=0"
"1480","5.427847","192.168.79.132","192.168.79.131","TCP","60","2984  >  80 [SYN] Seq=0 Win=512 Len=0"
"1481","5.429138","192.168.79.132","192.168.79.131","TCP","60","2985  >  80 [SYN] Seq=0 Win=512 Len=0"
"1482","5.430394","192.168.79.132","192.168.79.131","TCP","60","2986  >  80 [SYN] Seq=0 Win=512 Len=0"
"1483","5.431690","192.168.79.132","192.168.79.131","TCP","60","2987  >  80 [SYN] Seq=0 Win=512 Len=0"
"1484","5.432877","192.168.79.132","192.168.79.131","TCP","60","2988  >  80 [SYN] Seq=0 Win=512 Len=0"
"1485","5.434161","192.168.79.132","192.168.79.131","TCP","60","2989  >  80 [SYN] Seq=0 Win=512 Len=0"
"1486","5.435478","192.168.79.132","192.168.79.131","TCP","60","2990  >  80 [SYN] Seq=0 Win=512 Len=0"
"1487","5.436749","192.168.79.132","192.168.79.131","TCP","60","2991  >  80 [SYN] Seq=0 Win=512 Len=0"
"1488","5.438090","192.168.79.132","192.168.79.131","TCP","60","2992  >  80 [SYN] Seq=0 Win=512 Len=0"
"1489","5.439424","192.168.79.132","192.168.79.131","TCP","60","2993  >  80 [SYN] Seq=0 Win=512 Len=0"
"1490","5.441080","192.168.79.132","192.168.79.131","TCP","60","2994  >  80 [SYN] Seq=0 Win=512 Len=0"
"1491","5.442497","192.168.79.132","192.168.79.131","TCP","60","2995  >  80 [SYN] Seq=0 Win=512 Len=0"
"1492","5.444021","192.168.79.132","192.168.79.131","TCP","60","2996  >  80 [SYN] Seq=0 Win=512 Len=0"
"1493","5.445405","192.168.79.132","192.168.79.131","TCP","60","2997  >  80 [SYN] Seq=0 Win=512 Len=0"
"1494","5.447186","192.168.79.132","192.168.79.131","TCP","60","2998  >  80 [SYN] Seq=0 Win=512 Len=0"
"1495","5.448056","192.168.79.132","192.168.79.131","TCP","60","2999  >  80 [SYN] Seq=0 Win=512 Len=0"
"1496","5.449651","192.168.79.132","192.168.79.131","TCP","60","3000  >  80 [SYN] Seq=0 Win=512 Len=0"
"1497","5.451047","192.168.79.132","192.168.79.131","TCP","60","3001  >  80 [SYN] Seq=0 Win=512 Len=0"
"1498","5.452421","192.168.79.132","192.168.79.131","TCP","60","3002  >  80 [SYN] Seq=0 Win=512 Len=0"
"1499","5.453684","192.168.79.132","192.168.79.131","TCP","60","3003  >  80 [SYN] Seq=0 Win=512 Len=0"
"1500","5.455031","192.168.79.132","192.168.79.131","TCP","60","3004  >  80 [SYN] Seq=0 Win=512 Len=0"
"1501","5.456485","192.168.79.132","192.168.79.131","TCP","60","3005  >  80 [SYN] Seq=0 Win=512 Len=0"
"1502","5.458134","192.168.79.132","192.168.79.131","TCP","60","3006  >  80 [SYN] Seq=0 Win=512 Len=0"
"1503","5.459797","192.168.79.132","192.168.79.131","TCP","60","3007  >  80 [SYN] Seq=0 Win=512 Len=0"
"1504","5.461292","192.168.79.132","192.168.79.131","TCP","60","3008  >  80 [SYN] Seq=0 Win=512 Len=0"
"1505","5.462792","192.168.79.132","192.168.79.131","TCP","60","3009  >  80 [SYN] Seq=0 Win=512 Len=0"
"1506","5.463986","192.168.79.132","192.168.79.131","TCP","60","3010  >  80 [SYN] Seq=0 Win=512 Len=0"
"1507","5.465810","192.168.79.132","192.168.79.131","TCP","60","3011  >  80 [SYN] Seq=0 Win=512 Len=0"
"1508","5.467218","192.168.79.132","192.168.79.131","TCP","60","3012  >  80 [SYN] Seq=0 Win=512 Len=0"
"1509","5.468971","192.168.79.132","192.168.79.131","TCP","60","3013  >  80 [SYN] Seq=0 Win=512 Len=0"
"1510","5.470292","192.168.79.132","192.168.79.131","TCP","60","3014  >  80 [SYN] Seq=0 Win=512 Len=0"
"1511","5.471860","192.168.79.132","192.168.79.131","TCP","60","3015  >  80 [SYN] Seq=0 Win=512 Len=0"
"1512","5.473486","192.168.79.132","192.168.79.131","TCP","60","3016  >  80 [SYN] Seq=0 Win=512 Len=0"
"1513","5.475106","192.168.79.132","192.168.79.131","TCP","60","3017  >  80 [SYN] Seq=0 Win=512 Len=0"
"1514","5.476737","192.168.79.132","192.168.79.131","TCP","60","3018  >  80 [SYN] Seq=0 Win=512 Len=0"
"1515","5.478439","192.168.79.132","192.168.79.131","TCP","60","3019  >  80 [SYN] Seq=0 Win=512 Len=0"
"1516","5.479629","192.168.79.132","192.168.79.131","TCP","60","3020  >  80 [SYN] Seq=0 Win=512 Len=0"
"1517","5.481185","192.168.79.132","192.168.79.131","TCP","60","3021  >  80 [SYN] Seq=0 Win=512 Len=0"
"1518","5.482642","192.168.79.132","192.168.79.131","TCP","60","3022  >  80 [SYN] Seq=0 Win=512 Len=0"
"1519","5.484357","192.168.79.132","192.168.79.131","TCP","60","3023  >  80 [SYN] Seq=0 Win=512 Len=0"
"1520","5.485778","192.168.79.132","192.168.79.131","TCP","60","3024  >  80 [SYN] Seq=0 Win=512 Len=0"
"1521","5.487048","192.168.79.132","192.168.79.131","TCP","60","3025  >  80 [SYN] Seq=0 Win=512 Len=0"
"1522","5.488684","192.168.79.132","192.168.79.131","TCP","60","3026  >  80 [SYN] Seq=0 Win=512 Len=0"
"1523","5.490245","192.168.79.132","192.168.79.131","TCP","60","3027  >  80 [SYN] Seq=0 Win=512 Len=0"
"1524","5.491830","192.168.79.132","192.168.79.131","TCP","60","3028  >  80 [SYN] Seq=0 Win=512 Len=0"
"1525","5.493843","192.168.79.132","192.168.79.131","TCP","60","3029  >  80 [SYN] Seq=0 Win=512 Len=0"
"1526","5.494962","192.168.79.132","192.168.79.131","TCP","60","3030  >  80 [SYN] Seq=0 Win=512 Len=0"
"1527","5.496549","192.168.79.132","192.168.79.131","TCP","60","3031  >  80 [SYN] Seq=0 Win=512 Len=0"
"1528","5.498219","192.168.79.132","192.168.79.131","TCP","60","3032  >  80 [SYN] Seq=0 Win=512 Len=0"
"1529","5.499967","192.168.79.132","192.168.79.131","TCP","60","3033  >  80 [SYN] Seq=0 Win=512 Len=0"
"1530","5.501488","192.168.79.132","192.168.79.131","TCP","60","3034  >  80 [SYN] Seq=0 Win=512 Len=0"
"1531","5.502798","192.168.79.132","192.168.79.131","TCP","60","3035  >  80 [SYN] Seq=0 Win=512 Len=0"
"1532","5.504455","192.168.79.132","192.168.79.131","TCP","60","3036  >  80 [SYN] Seq=0 Win=512 Len=0"
"1533","5.506086","192.168.79.132","192.168.79.131","TCP","60","3037  >  80 [SYN] Seq=0 Win=512 Len=0"
"1534","5.507566","192.168.79.132","192.168.79.131","TCP","60","3038  >  80 [SYN] Seq=0 Win=512 Len=0"
"1535","5.509546","192.168.79.132","192.168.79.131","TCP","60","3039  >  80 [SYN] Seq=0 Win=512 Len=0"
"1536","5.510471","192.168.79.132","192.168.79.131","TCP","60","3040  >  80 [SYN] Seq=0 Win=512 Len=0"
"1537","5.512061","192.168.79.132","192.168.79.131","TCP","60","3041  >  80 [SYN] Seq=0 Win=512 Len=0"
"1538","5.514123","192.168.79.132","192.168.79.131","TCP","60","3042  >  80 [SYN] Seq=0 Win=512 Len=0"
"1539","5.515628","192.168.79.132","192.168.79.131","TCP","60","3043  >  80 [SYN] Seq=0 Win=512 Len=0"
"1540","5.517106","192.168.79.132","192.168.79.131","TCP","60","3044  >  80 [SYN] Seq=0 Win=512 Len=0"
"1541","5.518827","192.168.79.132","192.168.79.131","TCP","60","3045  >  80 [SYN] Seq=0 Win=512 Len=0"
"1542","5.519845","192.168.79.132","192.168.79.131","TCP","60","3046  >  80 [SYN] Seq=0 Win=512 Len=0"
"1543","5.521949","192.168.79.132","192.168.79.131","TCP","60","3047  >  80 [SYN] Seq=0 Win=512 Len=0"
"1544","5.523330","192.168.79.132","192.168.79.131","TCP","60","3048  >  80 [SYN] Seq=0 Win=512 Len=0"
"1545","5.525029","192.168.79.132","192.168.79.131","TCP","60","3049  >  80 [SYN] Seq=0 Win=512 Len=0"
"1546","5.526024","192.168.79.132","192.168.79.131","TCP","60","3050  >  80 [SYN] Seq=0 Win=512 Len=0"
"1547","5.527842","192.168.79.132","192.168.79.131","TCP","60","3051  >  80 [SYN] Seq=0 Win=512 Len=0"
"1548","5.529085","192.168.79.132","192.168.79.131","TCP","60","3052  >  80 [SYN] Seq=0 Win=512 Len=0"
"1549","5.530981","192.168.79.132","192.168.79.131","TCP","60","3053  >  80 [SYN] Seq=0 Win=512 Len=0"
"1550","5.532912","192.168.79.132","192.168.79.131","TCP","60","3054  >  80 [SYN] Seq=0 Win=512 Len=0"
"1551","5.534562","192.168.79.132","192.168.79.131","TCP","60","3055  >  80 [SYN] Seq=0 Win=512 Len=0"
"1552","5.536072","192.168.79.132","192.168.79.131","TCP","60","3056  >  80 [SYN] Seq=0 Win=512 Len=0"
"1553","5.538260","192.168.79.132","192.168.79.131","TCP","60","3057  >  80 [SYN] Seq=0 Win=512 Len=0"
"1554","5.539851","192.168.79.132","192.168.79.131","TCP","60","3058  >  80 [SYN] Seq=0 Win=512 Len=0"
"1555","5.541319","192.168.79.132","192.168.79.131","TCP","60","3059  >  80 [SYN] Seq=0 Win=512 Len=0"
"1556","5.541650","192.168.79.132","192.168.79.131","TCP","60","3060  >  80 [SYN] Seq=0 Win=512 Len=0"
"1557","5.543633","192.168.79.132","192.168.79.131","TCP","60","3061  >  80 [SYN] Seq=0 Win=512 Len=0"
"1558","5.545070","192.168.79.132","192.168.79.131","TCP","60","3062  >  80 [SYN] Seq=0 Win=512 Len=0"
"1559","5.546414","192.168.79.132","192.168.79.131","TCP","60","3063  >  80 [SYN] Seq=0 Win=512 Len=0"
"1560","5.547846","192.168.79.132","192.168.79.131","TCP","60","3064  >  80 [SYN] Seq=0 Win=512 Len=0"
"1561","5.549505","192.168.79.132","192.168.79.131","TCP","60","3065  >  80 [SYN] Seq=0 Win=512 Len=0"
"1562","5.550881","192.168.79.132","192.168.79.131","TCP","60","3066  >  80 [SYN] Seq=0 Win=512 Len=0"
"1563","5.553018","192.168.79.132","192.168.79.131","TCP","60","3067  >  80 [SYN] Seq=0 Win=512 Len=0"
"1564","5.554028","192.168.79.132","192.168.79.131","TCP","60","3068  >  80 [SYN] Seq=0 Win=512 Len=0"
"1565","5.555465","192.168.79.132","192.168.79.131","TCP","60","3069  >  80 [SYN] Seq=0 Win=512 Len=0"
"1566","5.556578","192.168.79.132","192.168.79.131","TCP","60","3070  >  80 [SYN] Seq=0 Win=512 Len=0"
"1567","5.559271","192.168.79.132","192.168.79.131","TCP","60","3071  >  80 [SYN] Seq=0 Win=512 Len=0"
"1568","5.559271","192.168.79.132","192.168.79.131","TCP","60","3072  >  80 [SYN] Seq=0 Win=512 Len=0"
"1569","5.561008","192.168.79.132","192.168.79.131","TCP","60","3073  >  80 [SYN] Seq=0 Win=512 Len=0"
"1570","5.562552","192.168.79.132","192.168.79.131","TCP","60","3074  >  80 [SYN] Seq=0 Win=512 Len=0"
"1571","5.563950","192.168.79.132","192.168.79.131","TCP","60","3075  >  80 [SYN] Seq=0 Win=512 Len=0"
"1572","5.565642","192.168.79.132","192.168.79.131","TCP","60","3076  >  80 [SYN] Seq=0 Win=512 Len=0"
"1573","5.567204","192.168.79.132","192.168.79.131","TCP","60","3077  >  80 [SYN] Seq=0 Win=512 Len=0"
"1574","5.569132","192.168.79.132","192.168.79.131","TCP","60","3078  >  80 [SYN] Seq=0 Win=512 Len=0"
"1575","5.570383","192.168.79.132","192.168.79.131","TCP","60","3079  >  80 [SYN] Seq=0 Win=512 Len=0"
"1576","5.572516","192.168.79.132","192.168.79.131","TCP","60","3080  >  80 [SYN] Seq=0 Win=512 Len=0"
"1577","5.573879","192.168.79.132","192.168.79.131","TCP","60","3081  >  80 [SYN] Seq=0 Win=512 Len=0"
"1578","5.575771","192.168.79.132","192.168.79.131","TCP","60","3082  >  80 [SYN] Seq=0 Win=512 Len=0"
"1579","5.577151","192.168.79.132","192.168.79.131","TCP","60","3083  >  80 [SYN] Seq=0 Win=512 Len=0"
"1580","5.578878","192.168.79.132","192.168.79.131","TCP","60","3084  >  80 [SYN] Seq=0 Win=512 Len=0"
"1581","5.579160","192.168.79.132","192.168.79.131","TCP","60","3085  >  80 [SYN] Seq=0 Win=512 Len=0"
"1582","5.581154","192.168.79.132","192.168.79.131","TCP","60","3086  >  80 [SYN] Seq=0 Win=512 Len=0"
"1583","5.582917","192.168.79.132","192.168.79.131","TCP","60","3087  >  80 [SYN] Seq=0 Win=512 Len=0"
"1584","5.584669","192.168.79.132","192.168.79.131","TCP","60","3088  >  80 [SYN] Seq=0 Win=512 Len=0"
"1585","5.586197","192.168.79.132","192.168.79.131","TCP","60","3089  >  80 [SYN] Seq=0 Win=512 Len=0"
"1586","5.587578","192.168.79.132","192.168.79.131","TCP","60","3090  >  80 [SYN] Seq=0 Win=512 Len=0"
"1587","5.589104","192.168.79.132","192.168.79.131","TCP","60","3091  >  80 [SYN] Seq=0 Win=512 Len=0"
"1588","5.590588","192.168.79.132","192.168.79.131","TCP","60","3092  >  80 [SYN] Seq=0 Win=512 Len=0"
"1589","5.592221","192.168.79.132","192.168.79.131","TCP","60","3093  >  80 [SYN] Seq=0 Win=512 Len=0"
"1590","5.593748","192.168.79.132","192.168.79.131","TCP","60","3094  >  80 [SYN] Seq=0 Win=512 Len=0"
"1591","5.595302","192.168.79.132","192.168.79.131","TCP","60","3095  >  80 [SYN] Seq=0 Win=512 Len=0"
"1592","5.597085","192.168.79.132","192.168.79.131","TCP","60","3096  >  80 [SYN] Seq=0 Win=512 Len=0"
"1593","5.598195","192.168.79.132","192.168.79.131","TCP","60","3097  >  80 [SYN] Seq=0 Win=512 Len=0"
"1594","5.600151","192.168.79.132","192.168.79.131","TCP","60","3098  >  80 [SYN] Seq=0 Win=512 Len=0"
"1595","5.601357","192.168.79.132","192.168.79.131","TCP","60","3099  >  80 [SYN] Seq=0 Win=512 Len=0"
"1596","5.603465","192.168.79.132","192.168.79.131","TCP","60","3100  >  80 [SYN] Seq=0 Win=512 Len=0"
"1597","5.603788","192.168.79.132","192.168.79.131","TCP","60","3101  >  80 [SYN] Seq=0 Win=512 Len=0"
"1598","5.605577","192.168.79.132","192.168.79.131","TCP","60","3102  >  80 [SYN] Seq=0 Win=512 Len=0"
"1599","5.606479","192.168.79.132","192.168.79.131","TCP","60","3103  >  80 [SYN] Seq=0 Win=512 Len=0"
"1600","5.608309","192.168.79.132","192.168.79.131","TCP","60","3104  >  80 [SYN] Seq=0 Win=512 Len=0"
"1601","5.609752","192.168.79.132","192.168.79.131","TCP","60","3105  >  80 [SYN] Seq=0 Win=512 Len=0"
"1602","5.611197","192.168.79.132","192.168.79.131","TCP","60","3106  >  80 [SYN] Seq=0 Win=512 Len=0"
"1603","5.612907","192.168.79.132","192.168.79.131","TCP","60","3107  >  80 [SYN] Seq=0 Win=512 Len=0"
"1604","5.614505","192.168.79.132","192.168.79.131","TCP","60","3108  >  80 [SYN] Seq=0 Win=512 Len=0"
"1605","5.616356","192.168.79.132","192.168.79.131","TCP","60","3109  >  80 [SYN] Seq=0 Win=512 Len=0"
"1606","5.618118","192.168.79.132","192.168.79.131","TCP","60","3110  >  80 [SYN] Seq=0 Win=512 Len=0"
"1607","5.619263","192.168.79.132","192.168.79.131","TCP","60","3111  >  80 [SYN] Seq=0 Win=512 Len=0"
"1608","5.621077","192.168.79.132","192.168.79.131","TCP","60","3112  >  80 [SYN] Seq=0 Win=512 Len=0"
"1609","5.622360","192.168.79.132","192.168.79.131","TCP","60","3113  >  80 [SYN] Seq=0 Win=512 Len=0"
"1610","5.624238","192.168.79.132","192.168.79.131","TCP","60","3114  >  80 [SYN] Seq=0 Win=512 Len=0"
"1611","5.626071","192.168.79.132","192.168.79.131","TCP","60","3115  >  80 [SYN] Seq=0 Win=512 Len=0"
"1612","5.627092","192.168.79.132","192.168.79.131","TCP","60","3116  >  80 [SYN] Seq=0 Win=512 Len=0"
"1613","5.628666","192.168.79.132","192.168.79.131","TCP","60","3117  >  80 [SYN] Seq=0 Win=512 Len=0"
"1614","5.630179","192.168.79.132","192.168.79.131","TCP","60","3118  >  80 [SYN] Seq=0 Win=512 Len=0"
"1615","5.632162","192.168.79.132","192.168.79.131","TCP","60","3119  >  80 [SYN] Seq=0 Win=512 Len=0"
